stop_id,minute_bin,vehicle_count,stop_name,stop_lat,stop_lon
2142,57,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,58,1,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,59,2,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,60,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,61,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,62,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,63,2,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,64,2,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,65,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,66,2,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,67,4,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,68,2,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,69,2,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,70,4,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,71,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,72,1,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,73,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,74,4,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,75,2,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,76,2,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,77,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,78,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,79,1,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,80,2,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,81,2,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,82,2,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,83,2,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,84,2,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,85,1,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,86,1,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,87,1,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,88,2,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,90,3,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2142,92,1,MERGELLINA - SANNAZZARO,40.8281664115109,14.2198835770261
2356,24,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,25,1,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,26,1,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,27,4,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,29,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,30,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,31,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,32,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,33,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,34,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
